"Provinsi","Kabupaten","Kecamatan ","Kelurahan"
"ACEH","NAGAN RAYA","SEUNAGAN","KRUENG CEUKO"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG ARA GAMPONG"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG ARA KEUDE"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG BAYU"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG GEUDONG"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG LANGO"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG PANYANG"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG PREH"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","BLANG TEUNGKU"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","COT DIRUI"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","COT GUD"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","COT MANYANG"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","COT PUNTI"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","COT TEUKU DEK"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","IE BEUDOH"
"ACEH","NAGAN RAYA","SEUNAGAN TIMUR","KABU BAROH"
"ACEH","NAGAN RAYA","SUKA MAKMUE","ALUE GAJAH"
"ACEH","NAGAN RAYA","SUKA MAKMUE","ALUE KAMBUK"
"ACEH","NAGAN RAYA","SUKA MAKMUE","ALUE PEUSAJA"
"ACEH","NAGAN RAYA","SUKA MAKMUE","BLANG MULING"
"ACEH","NAGAN RAYA","SUKA MAKMUE","BLANG SAPEK"
"ACEH","NAGAN RAYA","SUKA MAKMUE","COT KUTA"
"ACEH","NAGAN RAYA","SUKA MAKMUE","COT PEURADI"
"ACEH","NAGAN RAYA","SUKA MAKMUE","GAMPONG TEUNGOH"
"ACEH","NAGAN RAYA","SUKA MAKMUE","KABU BLANG SAPEK"
"ACEH","NAGAN RAYA","SUKA MAKMUE","KRAK TAMPAI"
"ACEH","NAGAN RAYA","SUKA MAKMUE","KUTA BARO BLANG MULING"
"ACEH","NAGAN RAYA","SUKA MAKMUE","KUTA PADANG"
"ACEH","NAGAN RAYA","SUKA MAKMUE","LHOK BEUTONG"
"ACEH","NAGAN RAYA","SUKA MAKMUE","LHOK RAMEUAN"
"ACEH","NAGAN RAYA","SUKA MAKMUE","LUENG BARO"
"ACEH","NAGAN RAYA","TADU RAYA","ALUE BATA"
"ACEH","NAGAN RAYA","TADU RAYA","ALUE GAJAH"
"ACEH","NAGAN RAYA","TADU RAYA","ALUE LABU"
"ACEH","NAGAN RAYA","TADU RAYA","ALUE SEUPEUNG"
"ACEH","NAGAN RAYA","TADU RAYA","ALUE SIRON"
"ACEH","NAGAN RAYA","TADU RAYA","BABAH DUA"
"ACEH","NAGAN RAYA","TADU RAYA","BABAH ROT"
"ACEH","NAGAN RAYA","TADU RAYA","BATU RAJA"
"ACEH","NAGAN RAYA","TADU RAYA","COT MEE"
"ACEH","NAGAN RAYA","TADU RAYA","COT MUE"
"ACEH","NAGAN RAYA","TADU RAYA","GAPA GARU"
"ACEH","NAGAN RAYA","TADU RAYA","GUNONG GEULUGO"
"ACEH","NAGAN RAYA","TADU RAYA","GUNONG KUPOK"
"ACEH","NAGAN RAYA","TADU RAYA","GUNONG PUNGKI"
"ACEH","NAGAN RAYA","TADU RAYA","GUNONG SAPEK"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","BABAH LUENG"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","DRIEN TUJOH"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","KABU"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","KUALA TRIPA"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","LUENG KEUBE JAGAT"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","MON DUA"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","NEUBOK YEE PK"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","NEUBOK YEE PP"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","PANTON PANGE"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","PASIE KEUBE DOM"
"ACEH","NAGAN RAYA","TRIPA MAKMUR","UJONG KRUENG"
"ACEH","PIDIE","BATEE","ALUE LADA"
"ACEH","PIDIE","BATEE","ARON"
"ACEH","PIDIE","BATEE","AWEE"
"ACEH","PIDIE","BATEE","BINTANG HU"
"ACEH","PIDIE","BATEE","CALONG CUT"
"ACEH","PIDIE","BATEE","CRUENG"
"ACEH","PIDIE","BATEE","DAYAH BAROH"
"ACEH","PIDIE","BATEE","DAYAH TUHA"
"ACEH","PIDIE","BATEE","DEYAH"
"ACEH","PIDIE","BATEE","GEULUMPANG LHEE"
"ACEH","PIDIE","BATEE","GEUNTENG BARAT"
"ACEH","PIDIE","BATEE","GEUNTENG TIMUR"
"ACEH","PIDIE","BATEE","KAREUNG"
"ACEH","PIDIE","BATEE","KULAM"
"ACEH","PIDIE","BATEE","KULEE"
"ACEH","PIDIE","DELIMA","BULOH"
"ACEH","PIDIE","DELIMA","BUNGO"
"ACEH","PIDIE","DELIMA","CEURIH ALUE"
"ACEH","PIDIE","DELIMA","CEURIH BLANG MEE"
"ACEH","PIDIE","DELIMA","CEURIH COT"
"ACEH","PIDIE","DELIMA","CEURIH KEUPULA"
"ACEH","PIDIE","DELIMA","CUT"
"ACEH","PIDIE","DELIMA","DABOH"
"ACEH","PIDIE","DELIMA","DAYAH BARO"
"ACEH","PIDIE","DELIMA","DAYAH BEUAH"
"ACEH","PIDIE","DELIMA","DAYAH REUBEE"
"ACEH","PIDIE","DELIMA","GEUDONG"
"ACEH","PIDIE","DELIMA","GLEE"
"ACEH","PIDIE","DELIMA","JAMBEE"
"ACEH","PIDIE","DELIMA","KEUTAPANG AREE"
"ACEH","PIDIE","GEULUMPANG TIGA","AMUD MESJID"
"ACEH","PIDIE","GEULUMPANG TIGA","BALEE"
"ACEH","PIDIE","GEULUMPANG TIGA","BILI"
"ACEH","PIDIE","GEULUMPANG TIGA","BLANG DRANG"
"ACEH","PIDIE","GEULUMPANG TIGA","BLANG PUEB"
"ACEH","PIDIE","GEULUMPANG TIGA","BLANG TUNONG"
"ACEH","PIDIE","GEULUMPANG TIGA","COT BAROH"
"ACEH","PIDIE","GEULUMPANG TIGA","COT TUNONG"
"ACEH","PIDIE","GEULUMPANG TIGA","DAYAH KAMPONG PISANG"
"ACEH","PIDIE","GEULUMPANG TIGA","DAYAH TANOH"
"ACEH","PIDIE","GEULUMPANG TIGA","JURONG PANDE"
"ACEH","PIDIE","GEULUMPANG TIGA","KAMPONG JEUMPA"
"ACEH","PIDIE","GEULUMPANG TIGA","KAYEE JATOE"
"ACEH","PIDIE","GEULUMPANG TIGA","KEUPULA"
"ACEH","PIDIE","GEULUMPANG TIGA","KEUTAPANG MESJID"
"ACEH","PIDIE","GEUMPANG","BANGKEH"
"ACEH","PIDIE","GEUMPANG","KEUNE"
"ACEH","PIDIE","GEUMPANG","LEUPU"
"ACEH","PIDIE","GEUMPANG","PUCOK"
"ACEH","PIDIE","GEUMPANG","PULO LHOIH"
"ACEH","PIDIE","GLUMPANG BARO","BALE GANTUNG"
"ACEH","PIDIE","GLUMPANG BARO","BLANG BAROH"
"ACEH","PIDIE","GLUMPANG BARO","BUNGONG"
"ACEH","PIDIE","GLUMPANG BARO","DABOIH"
"ACEH","PIDIE","GLUMPANG BARO","GEUNTENG"
"ACEH","PIDIE","GLUMPANG BARO","GLUMPANG BUNGKOK"
"ACEH","PIDIE","GLUMPANG BARO","JURONG BARO"
"ACEH","PIDIE","GLUMPANG BARO","KUMBANG TR CAMPLI"
"ACEH","PIDIE","GLUMPANG BARO","KUMBANG UNOE"
"ACEH","PIDIE","GLUMPANG BARO","MANYANG"
"ACEH","PIDIE","GLUMPANG BARO","MEE TEUMPEUN"
"ACEH","PIDIE","GLUMPANG BARO","PALONG"
"ACEH","PIDIE","GLUMPANG BARO","PULO IBOIH"
"ACEH","PIDIE","GLUMPANG BARO","PULO PANJOE"
"ACEH","PIDIE","GLUMPANG BARO","SAGOE"
"ACEH","PIDIE","GRONG-GRONG","BAROH"
"ACEH","PIDIE","GRONG-GRONG","BEUREULEUNG"
"ACEH","PIDIE","GRONG-GRONG","DAKA"
"ACEH","PIDIE","GRONG-GRONG","GINTONG"
"ACEH","PIDIE","GRONG-GRONG","GRONG-GRONG"
"ACEH","PIDIE","GRONG-GRONG","KARIENG"
"ACEH","PIDIE","GRONG-GRONG","MEE BEUREULEUNG"
"ACEH","PIDIE","GRONG-GRONG","MESJID BEUREULEUENG"
"ACEH","PIDIE","GRONG-GRONG","MESJID MEE MEUANEUK"
"ACEH","PIDIE","GRONG-GRONG","NICAH"
"ACEH","PIDIE","GRONG-GRONG","PANGGE PILOK"
"ACEH","PIDIE","GRONG-GRONG","PAYA"
"ACEH","PIDIE","GRONG-GRONG","SENTOSA"
"ACEH","PIDIE","GRONG-GRONG","SUKON"
"ACEH","PIDIE","GRONG-GRONG","TEUNGOH"
"ACEH","PIDIE","INDRA JAYA","BALEE BAROH BLUEK"
"ACEH","PIDIE","INDRA JAYA","BALEE BAROH GAPUI"
"ACEH","PIDIE","INDRA JAYA","BARO BLUEK"
"ACEH","PIDIE","INDRA JAYA","BARO GAPUI"
"ACEH","PIDIE","INDRA JAYA","BARO JRUEK"
"ACEH","PIDIE","INDRA JAYA","BEUREUDEUP"
"ACEH","PIDIE","INDRA JAYA","BLANG GAROT"
"ACEH","PIDIE","INDRA JAYA","BLANG LHOK KAJU"
"ACEH","PIDIE","INDRA JAYA","BLANG RAPAI"
"ACEH","PIDIE","INDRA JAYA","COT SEUKE"
"ACEH","PIDIE","INDRA JAYA","DAYAH BIE"
"ACEH","PIDIE","INDRA JAYA","DAYAH CALEUE"
"ACEH","PIDIE","INDRA JAYA","DAYAH KEURAKO"
"ACEH","PIDIE","INDRA JAYA","DAYAH MUARA"
"ACEH","PIDIE","INDRA JAYA","DESA JURONG"
"ACEH","PIDIE","KEMBANG TANJONG","ARON ASAN KUMBANG"
"ACEH","PIDIE","KEMBANG TANJONG","ARON KUTA BARO"
"ACEH","PIDIE","KEMBANG TANJONG","ARUSAN"
"ACEH","PIDIE","KEMBANG TANJONG","BABAH JURONG"
"ACEH","PIDIE","KEMBANG TANJONG","BENTAYAN"
"ACEH","PIDIE","KEMBANG TANJONG","BLANG CUT"
"ACEH","PIDIE","KEMBANG TANJONG","CEBREK"
"ACEH","PIDIE","KEMBANG TANJONG","DAYAH BLANG"
"ACEH","PIDIE","KEMBANG TANJONG","DAYAH MON ARA"
"ACEH","PIDIE","KEMBANG TANJONG","GAMPONG PANJOU"
"ACEH","PIDIE","KEMBANG TANJONG","GEULUMPANG"
"ACEH","PIDIE","KEMBANG TANJONG","GP ARA"
"ACEH","PIDIE","KEMBANG TANJONG","GP ARAIH"
"ACEH","PIDIE","KEMBANG TANJONG","GP BARAT"
"ACEH","PIDIE","KEMBANG TANJONG","JEMEURANG"
"ACEH","PIDIE","KEUMALA","ASAN NICAH"
"ACEH","PIDIE","KEUMALA","COT KREH"
"ACEH","PIDIE","KEUMALA","COT NURAN"
"ACEH","PIDIE","KEUMALA","DAYAH KEUMALA"
"ACEH","PIDIE","KEUMALA","JIJIEM"
"ACEH","PIDIE","KEUMALA","KUMBANG"
"ACEH","PIDIE","KEUMALA","MESJID NICAH"
"ACEH","PIDIE","KEUMALA","PAKO"
"ACEH","PIDIE","KEUMALA","PALOH TEUNGOH"
"ACEH","PIDIE","KEUMALA","PAPEUN NICAH"
"ACEH","PIDIE","KEUMALA","PULO BARO"
"ACEH","PIDIE","KEUMALA","PULO CAHI"
"ACEH","PIDIE","KEUMALA","PULO PANTEE"
"ACEH","PIDIE","KEUMALA","PULO SEUPENG"
"ACEH","PIDIE","KEUMALA","RHENG"
"ACEH","PIDIE","KOTA SIGLI","BENTENG"
"ACEH","PIDIE","KOTA SIGLI","BLANG ASAN"
"ACEH","PIDIE","KOTA SIGLI","BLANG PASEH"
"ACEH","PIDIE","KOTA SIGLI","BLOK BENGKEL"
"ACEH","PIDIE","KOTA SIGLI","BLOK SAWAH"
"ACEH","PIDIE","KOTA SIGLI","GAMPONG ASAN"
"ACEH","PIDIE","KOTA SIGLI","KERAMAT DALAM"
"ACEH","PIDIE","KOTA SIGLI","KERAMAT LUAR"
"ACEH","PIDIE","KOTA SIGLI","KUALA PIDIE"
"ACEH","PIDIE","KOTA SIGLI","LAMPOIH KRUENG"
"ACEH","PIDIE","KOTA SIGLI","MEUNASAH PEUKAN"
"ACEH","PIDIE","KOTA SIGLI","PANTE TEUNGOH"
"ACEH","PIDIE","KOTA SIGLI","PASI PEUKAN BARO"
"ACEH","PIDIE","KOTA SIGLI","PASI RAWA"
"ACEH","PIDIE","KOTA SIGLI","TANJONG KRUENG"
"ACEH","PIDIE","MANE","BLANG DALAM"
"ACEH","PIDIE","MANE","LUTUENG"
"ACEH","PIDIE","MANE","MANE"
"ACEH","PIDIE","MANE","TURUE CUT"
"ACEH","PIDIE","MILA","ARA BUNGKOK"
"ACEH","PIDIE","MILA","BABAH JURONG"
"ACEH","PIDIE","MILA","BAROH"
"ACEH","PIDIE","MILA","BLANG"
"ACEH","PIDIE","MILA","BLANG CUT"
"ACEH","PIDIE","MILA","DAYAH ANDEUE"
"ACEH","PIDIE","MILA","DAYAH SINTHOP"
"ACEH","PIDIE","MILA","KRUENG LALA"
"ACEH","PIDIE","MILA","KULU"
"ACEH","PIDIE","MILA","KUMBANG"
"ACEH","PIDIE","MILA","LAGANG"
"ACEH","PIDIE","MILA","LHOK LUBUE"
"ACEH","PIDIE","MILA","MESJID"
"ACEH","PIDIE","MILA","MESJID ANDEUE"
"ACEH","PIDIE","MILA","MEUYUB"
"ACEH","PIDIE","MUARA TIGA","BATEE"
"ACEH","PIDIE","MUARA TIGA","BLANG RAYA"
"ACEH","PIDIE","MUARA TIGA","COT"
"ACEH","PIDIE","MUARA TIGA","DEYAH"
"ACEH","PIDIE","MUARA TIGA","GLE CUT"
"ACEH","PIDIE","MUARA TIGA","IE MASEN"
"ACEH","PIDIE","MUARA TIGA","INGIN JAYA"
"ACEH","PIDIE","MUARA TIGA","KEUPULA"
"ACEH","PIDIE","MUARA TIGA","KRUENG"
"ACEH","PIDIE","MUARA TIGA","MESJID"
"ACEH","PIDIE","MUARA TIGA","PAPEUEN"
"ACEH","PIDIE","MUARA TIGA","PAWOD"
"ACEH","PIDIE","MUARA TIGA","SAGOE"
"ACEH","PIDIE","MUARA TIGA","SIMPANG BEUTONG"
"ACEH","PIDIE","MUARA TIGA","SUKA JAYA"
"ACEH","PIDIE","MUTIARA","BALE BARO KEUMANGAN"
"ACEH","PIDIE","MUTIARA","BALEE BUSU"
"ACEH","PIDIE","MUTIARA","BARO YAMAN"
"ACEH","PIDIE","MUTIARA","BAROH BARAT YAMAN"
"ACEH","PIDIE","MUTIARA","BLANG BEUREUEH"
"ACEH","PIDIE","MUTIARA","BLANG LILEUE"
"ACEH","PIDIE","MUTIARA","BLANG TIDIEK"
"ACEH","PIDIE","MUTIARA","DAYAH BEUREUEH"
"ACEH","PIDIE","MUTIARA","DAYAH SYARIEF BUSU"
"ACEH","PIDIE","MUTIARA","DAYAH TIDIEK"
"ACEH","PIDIE","MUTIARA","JADAN"
"ACEH","PIDIE","MUTIARA","KEUMANGAN CUT"
"ACEH","PIDIE","MUTIARA","KUMBANG BUSU"
"ACEH","PIDIE","MUTIARA","LAMPOIH SIRONG"
"ACEH","PIDIE","MUTIARA","LINGKOK BUSU"
"ACEH","PIDIE","MUTIARA TIMUR","ALUE ADAN"
"ACEH","PIDIE","MUTIARA TIMUR","BALE UJONG RIMBA"
"ACEH","PIDIE","MUTIARA TIMUR","BARIEH"
"ACEH","PIDIE","MUTIARA TIMUR","BARO UJONG RIMBA"
"ACEH","PIDIE","MUTIARA TIMUR","BAROH UJONG RIMBA"
"ACEH","PIDIE","MUTIARA TIMUR","BEUREUEH II"
"ACEH","PIDIE","MUTIARA TIMUR","BLANG RIEK"
"ACEH","PIDIE","MUTIARA TIMUR","BLANGONG BASAH"
"ACEH","PIDIE","MUTIARA TIMUR","CAMPLI USI"
"ACEH","PIDIE","MUTIARA TIMUR","COT KUTHANG"
"ACEH","PIDIE","MUTIARA TIMUR","DAYAH ADAN"
"ACEH","PIDIE","MUTIARA TIMUR","DAYAH KUMBA"
"ACEH","PIDIE","MUTIARA TIMUR","DAYAH TANOH"
"ACEH","PIDIE","MUTIARA TIMUR","DAYAH USI"
"ACEH","PIDIE","MUTIARA TIMUR","DIDOH"
"ACEH","PIDIE JAYA","BANDAR BARU","GAMPONG NYONG"
"ACEH","PIDIE JAYA","BANDAR BARU","MEUNASAH ALUE"
"ACEH","PIDIE JAYA","BANDAR BARU","MEUNASAH ARA"
"ACEH","PIDIE JAYA","BANDAR BARU","MEUNASAH KEUDE"
"ACEH","PIDIE JAYA","BANDAR BARU","MEUNASAH SIREN"
"ACEH","PIDIE JAYA","BANDAR BARU","MEUNASAH TUTONG"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS ABAH LUENG"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS AKI NEUNGOH"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS BALEE"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS BAROH COT"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS BAROH LANCOK"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS BLANG BARO"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS BLANG IBOIH"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS BLANG KRUENG"
"ACEH","PIDIE JAYA","BANDAR BARU","MNS BLANG SUKON"
"ACEH","PIDIE JAYA","BANDAR DUA","ADAN"
"ACEH","PIDIE JAYA","BANDAR DUA","ALUE KETAPANG"
"ACEH","PIDIE JAYA","BANDAR DUA","ALUE MEE"
"ACEH","PIDIE JAYA","BANDAR DUA","ALUE SANE"
"ACEH","PIDIE JAYA","BANDAR DUA","ASAN KUMBANG"
"ACEH","PIDIE JAYA","BANDAR DUA","BABAH KREUNG"
"ACEH","PIDIE JAYA","BANDAR DUA","BEURASAN"
"ACEH","PIDIE JAYA","BANDAR DUA","BLANG DALAM"
"ACEH","PIDIE JAYA","BANDAR DUA","BLANG KUTA"
"ACEH","PIDIE JAYA","BANDAR DUA","BLANG MIROE"
"ACEH","PIDIE JAYA","BANDAR DUA","COT GEUREUFAI"
"ACEH","PIDIE JAYA","BANDAR DUA","COT KENG"
"ACEH","PIDIE JAYA","BANDAR DUA","DRIEN BUNGONG"
"ACEH","PIDIE JAYA","BANDAR DUA","DRIEN TUJOH"
"ACEH","PIDIE JAYA","BANDAR DUA","GAHARU"
"ACEH","PIDIE JAYA","JANGKA BUYA","BUKET TEUNGOH"
"ACEH","PIDIE JAYA","JANGKA BUYA","GAMPONG COT"
"ACEH","PIDIE JAYA","JANGKA BUYA","JURONG ARA"
"ACEH","PIDIE JAYA","JANGKA BUYA","JURONG BINJE"
